Id,Weekly_Sales
1_20_2013-07-26,4143.032739999989
1_21_2012-11-02,7914.713389999917
1_21_2012-11-09,7923.36743999996
1_21_2012-11-16,7814.345829999955
1_21_2012-11-23,9346.346689999851
1_21_2012-11-30,8041.958709999954
1_21_2012-12-07,8206.670609999963
1_21_2012-12-14,8887.417660000016
1_21_2012-12-21,12064.708500000082
1_21_2012-12-28,7390.053870000039
1_21_2013-01-04,7077.608919999985
1_21_2013-01-11,7140.981939999999
1_21_2013-01-18,7123.149479999985
1_21_2013-01-25,7037.351219999949
1_21_2013-02-01,8072.560639999968
1_21_2013-02-08,8079.921009999949
1_21_2013-02-15,8106.65514999996
1_21_2013-02-22,8163.324329999951
1_21_2013-03-01,7610.850860000001
1_21_2013-03-08,7425.391689999992
1_21_2013-03-15,7463.562889999981
1_21_2013-03-22,8046.79251999997
1_21_2013-03-29,7767.051109999985
1_21_2013-04-05,7643.9296999999915
1_21_2013-04-12,7148.474249999963
1_21_2013-04-19,7363.873669999964
1_21_2013-04-26,7215.956679999965
1_21_2013-05-03,7355.363929999974
1_21_2013-05-10,7532.05852000002
1_21_2013-05-17,7877.016099999983
1_21_2013-05-24,7246.93315
1_21_2013-05-31,7197.098879999995
1_21_2013-06-07,7256.644729999992
1_21_2013-06-14,7625.456439999982
1_21_2013-06-21,7546.7224900000065
1_21_2013-06-28,7356.360370000014
1_21_2013-07-05,7467.704269999994
1_21_2013-07-12,7322.477620000037
1_21_2013-07-19,7243.349870000004
1_21_2013-07-26,7115.229290000009
1_22_2012-11-02,8421.136459999943
1_22_2012-11-09,8115.789450000005
1_22_2012-11-16,8093.91687000001
1_22_2012-11-23,19310.6840000001
1_22_2012-11-30,9050.591719999991
1_22_2012-12-07,8732.688190000023
1_22_2012-12-14,9653.412250000025
1_22_2012-12-21,17207.13624999988
1_22_2012-12-28,10116.381769999984
1_22_2013-01-04,8284.093450000031
1_22_2013-01-11,8254.82418000008
1_22_2013-01-18,7649.023230000039
1_22_2013-01-25,6536.551489999978
1_22_2013-02-01,9014.031290000004
1_22_2013-02-08,10475.042579999974
1_22_2013-02-15,10082.025540000037
1_22_2013-02-22,9905.593140000045
1_22_2013-03-01,9256.733480000034
1_22_2013-03-08,8829.768440000036
1_22_2013-03-15,8001.265380000022
1_22_2013-03-22,8281.437820000043
1_22_2013-03-29,8348.450990000007
1_22_2013-04-05,7985.062879999984
1_22_2013-04-12,7334.420470000001
1_22_2013-04-19,6934.780119999968
1_22_2013-04-26,7020.35346999998
1_22_2013-05-03,6883.3900699999895
1_22_2013-05-10,7228.769530000033
1_22_2013-05-17,7309.419000000044
1_22_2013-05-24,6418.13000999999
1_22_2013-05-31,6485.231409999971
1_22_2013-06-07,6682.8214500000095
1_22_2013-06-14,6821.007390000002
1_22_2013-06-21,6675.6781599999995
1_22_2013-06-28,6669.3797299999815
1_22_2013-07-05,6586.899519999988
1_22_2013-07-12,6461.210589999968
1_22_2013-07-19,6763.074779999972
1_22_2013-07-26,7009.196119999976
1_23_2012-11-02,21689.458220000128
1_23_2012-11-09,20760.95733999995
1_23_2012-11-16,21497.34463999997
1_23_2012-11-23,30321.086189999714
1_23_2012-11-30,24869.316549999978
1_23_2012-12-07,25193.633859999904
1_23_2012-12-14,29156.73901999995
1_23_2012-12-21,52579.053409999884
1_23_2012-12-28,21352.070419999898
1_23_2013-01-04,17532.51372000014
1_23_2013-01-11,17156.374570000145
1_23_2013-01-18,16731.331970000196
1_23_2013-01-25,15994.19006000001
1_23_2013-02-01,19791.25274000002
1_23_2013-02-08,21281.437350000047
1_23_2013-02-15,22023.40515000005
1_23_2013-02-22,21530.54308000001
1_23_2013-03-01,20063.719089999973
1_23_2013-03-08,19265.70377000002
1_23_2013-03-15,19378.16356000001
1_23_2013-03-22,20809.63980999998
1_23_2013-03-29,20465.855139999967
1_23_2013-04-05,20132.166619999945
1_23_2013-04-12,19183.575620000014
1_23_2013-04-19,19432.2208
1_23_2013-04-26,18705.66957000002
1_23_2013-05-03,19092.839160000036
1_23_2013-05-10,19854.323160000098
1_23_2013-05-17,21541.32467000006
1_23_2013-05-24,22090.762380000062
1_23_2013-05-31,21393.524319999982
1_23_2013-06-07,20765.97978000008
1_23_2013-06-14,22555.956270000006
1_23_2013-06-21,23137.310620000055
1_23_2013-06-28,22097.576120000045
1_23_2013-07-05,21237.27310000001
1_23_2013-07-12,20613.494869999995
1_23_2013-07-19,19981.010640000073
1_23_2013-07-26,19153.82953000001
1_24_2012-11-02,6735.489050000073
1_24_2012-11-09,6756.724580000065
1_24_2012-11-16,6424.619170000072
1_24_2012-11-23,10560.365539999995
1_24_2012-11-30,7488.252150000048
1_24_2012-12-07,8820.575440000046
1_24_2012-12-14,9831.000260000128
1_24_2012-12-21,12978.288840000141
1_24_2012-12-28,5089.001599999993
1_24_2013-01-04,4719.879570000023
1_24_2013-01-11,4661.875620000039
1_24_2013-01-18,4706.5354700000335
1_24_2013-01-25,4511.550210000028
1_24_2013-02-01,6349.125409999996
1_24_2013-02-08,7460.768620000036
1_24_2013-02-15,6864.151419999998
1_24_2013-02-22,6807.121630000023
1_24_2013-03-01,5859.379380000021
1_24_2013-03-08,5498.949160000034
1_24_2013-03-15,5689.735850000034
1_24_2013-03-22,6555.874660000038
1_24_2013-03-29,5941.024350000019
1_24_2013-04-05,6008.013070000034
1_24_2013-04-12,5320.042030000032
1_24_2013-04-19,5183.042200000019
1_24_2013-04-26,4948.230100000026
1_24_2013-05-03,4274.902090000014
1_24_2013-05-10,4483.4379200000085
1_24_2013-05-17,5143.14804
1_24_2013-05-24,4200.168740000044
1_24_2013-05-31,4186.2247800000405
1_24_2013-06-07,4209.948470000024
1_24_2013-06-14,4949.023019999998
1_24_2013-06-21,4391.646119999995
1_24_2013-06-28,4584.01364000001
1_24_2013-07-05,4751.501719999991
1_24_2013-07-12,4344.997569999997
1_24_2013-07-19,4864.756970000003
1_24_2013-07-26,5658.91445000001
1_25_2012-11-02,10675.180640000062
1_25_2012-11-09,10125.062800000022
1_25_2012-11-16,10109.453250000013
1_25_2012-11-23,11054.40046000006
1_25_2012-11-30,10451.058579999986
1_25_2012-12-07,10295.975440000018
1_25_2012-12-14,10870.36501000002
1_25_2012-12-21,15329.53905999999
1_25_2012-12-28,9177.627759999988
1_25_2013-01-04,7047.925399999969
1_25_2013-01-11,7068.451529999969
1_25_2013-01-18,6762.5934399999205
1_25_2013-01-25,6905.1536599998935
1_25_2013-02-01,9405.355909999955
1_25_2013-02-08,10047.487849999927
1_25_2013-02-15,10420.298729999948
1_25_2013-02-22,10796.711959999957
1_25_2013-03-01,11292.388030000018
1_25_2013-03-08,11080.498069999954
1_25_2013-03-15,11286.182699999985
1_25_2013-03-22,12206.504099999973
1_25_2013-03-29,11537.471369999968
1_25_2013-04-05,11383.09326999998
1_25_2013-04-12,10909.491659999985
1_25_2013-04-19,10871.276949999992
1_25_2013-04-26,10506.904540000001
1_25_2013-05-03,10760.241119999962
1_25_2013-05-10,10334.597839999966
1_25_2013-05-17,11132.011349999924
1_25_2013-05-24,10662.938149999987
1_25_2013-05-31,10959.903469999963
1_25_2013-06-07,10258.554839999979
1_25_2013-06-14,10847.061449999988
1_25_2013-06-21,10659.214159999996
1_25_2013-06-28,10174.902749999965
1_25_2013-07-05,10010.988670000028
1_25_2013-07-12,9150.186330000022
1_25_2013-07-19,9385.029500000015
1_25_2013-07-26,9272.737640000023
1_26_2012-11-02,9647.84127999998
1_26_2012-11-09,10218.046729999956
1_26_2012-11-16,9243.218029999982
1_26_2012-11-23,9637.724769999997
1_26_2012-11-30,10082.98088999998
1_26_2012-12-07,9897.497549999985
1_26_2012-12-14,9584.583099999993
1_26_2012-12-21,13171.268720000171
1_26_2012-12-28,6728.564530000007
1_26_2013-01-04,6082.0971799999925
1_26_2013-01-11,6172.131129999983
1_26_2013-01-18,6208.551699999992
1_26_2013-01-25,6331.687770000024
1_26_2013-02-01,7833.9219300000295
1_26_2013-02-08,9175.327050000022
1_26_2013-02-15,8932.67739000001
1_26_2013-02-22,8994.535290000018
1_26_2013-03-01,8190.171020000007
1_26_2013-03-08,8166.515760000005
1_26_2013-03-15,8248.05334999999
1_26_2013-03-22,8402.831580000031
1_26_2013-03-29,8208.490710000013
1_26_2013-04-05,8406.864990000004
1_26_2013-04-12,7985.153839999986
1_26_2013-04-19,7114.528150000033
1_26_2013-04-26,7812.144339999971
1_26_2013-05-03,6408.1062500000335
1_26_2013-05-10,6490.004510000003
1_26_2013-05-17,6868.260890000006
1_26_2013-05-24,5510.383689999995
1_26_2013-05-31,5440.920930000039
1_26_2013-06-07,5358.815590000013
1_26_2013-06-14,5618.146370000018
1_26_2013-06-21,5451.723490000035
1_26_2013-06-28,5436.847960000021
1_26_2013-07-05,5408.002110000032
1_26_2013-07-12,5198.369890000024
1_26_2013-07-19,5341.491830000032
1_26_2013-07-26,5251.43679000003
1_27_2012-11-02,1837.682560000014
1_27_2012-11-09,1682.6413300000104
1_27_2012-11-16,1991.1806200000158
1_27_2012-11-23,2111.658039999981
1_27_2012-11-30,2508.5009500000106
1_27_2012-12-07,2238.0502100000067
1_27_2012-12-14,2812.4699000000146
1_27_2012-12-21,4499.330590000028
1_27_2012-12-28,2498.598040000012
1_27_2013-01-04,1660.1130200000048
1_27_2013-01-11,1622.1190800000195
1_27_2013-01-18,1524.7460999999987
1_27_2013-01-25,1210.7822799999883
1_27_2013-02-01,1482.5034399999872
1_27_2013-02-08,1772.799309999987
1_27_2013-02-15,2076.34341999999
1_27_2013-02-22,1835.422869999991
1_27_2013-03-01,1577.2855599999982
1_27_2013-03-08,1459.171660000003
1_27_2013-03-15,1375.7764199999963
1_27_2013-03-22,1369.7215899999946
1_27_2013-03-29,1492.0374200000006
1_27_2013-04-05,1377.069740000004
1_27_2013-04-12,1232.1652499999982
1_27_2013-04-19,1257.440110000003
1_27_2013-04-26,1205.0764999999983
1_27_2013-05-03,1145.5595599999997
1_27_2013-05-10,1228.925589999998
1_27_2013-05-17,1200.5566200000026
1_27_2013-05-24,1012.4030100000003
1_27_2013-05-31,1060.4434399999996
1_27_2013-06-07,1081.8800499999973
1_27_2013-06-14,1031.5075499999934
1_27_2013-06-21,1031.1549899999943
1_27_2013-06-28,1041.1199499999907
1_27_2013-07-05,894.9610399999951
1_27_2013-07-12,1009.398399999991
1_27_2013-07-19,1086.8784499999952
1_27_2013-07-26,1110.329719999994
1_28_2012-11-02,725.2366199999972
1_28_2012-11-09,679.5556999999985
1_28_2012-11-16,696.5261699999957
1_28_2012-11-23,644.6898899999976
1_28_2012-11-30,685.8874499999963
1_28_2012-12-07,659.752299999998
1_28_2012-12-14,677.3661599999945
1_28_2012-12-21,817.9089699999917
1_28_2012-12-28,664.9227099999949
1_28_2013-01-04,605.9481399999949
1_28_2013-01-11,585.1711199999955
1_28_2013-01-18,624.3397199999947
1_28_2013-01-25,618.4482199999946
1_28_2013-02-01,606.5913899999977
1_28_2013-02-08,624.8866600000001
1_28_2013-02-15,671.1768900000009
1_28_2013-02-22,635.9117299999999
1_28_2013-03-01,628.0480799999957
1_28_2013-03-08,616.8075099999959
1_28_2013-03-15,609.4283499999981
1_28_2013-03-22,582.4830999999995
1_28_2013-03-29,610.9419999999989
1_28_2013-04-05,605.3511699999993
1_28_2013-04-12,575.3751299999972
1_28_2013-04-19,587.9069699999964
1_28_2013-04-26,582.0537199999992
1_28_2013-05-03,563.463409999997
1_28_2013-05-10,573.0561699999989
1_28_2013-05-17,543.1954399999984
1_28_2013-05-24,404.34909000000096
1_28_2013-05-31,397.04926999999833
1_28_2013-06-07,414.5515099999997
1_28_2013-06-14,392.53688999999827
1_28_2013-06-21,394.0278899999996
1_28_2013-06-28,392.47329000000013
1_28_2013-07-05,405.14070000000095
1_28_2013-07-12,394.71798000000035
1_28_2013-07-19,384.39639000000136
1_28_2013-07-26,381.1429400000017
1_29_2012-11-02,4563.88181
1_29_2012-11-09,4263.911980000015
1_29_2012-11-16,4701.488560000008
1_29_2012-11-23,5303.3917100000035
1_29_2012-11-30,5209.790540000002
1_29_2012-12-07,4796.700170000004
1_29_2012-12-14,6235.050549999981
1_29_2012-12-21,12033.604859999936
1_29_2012-12-28,5881.722370000041
1_29_2013-01-04,4398.237980000012
1_29_2013-01-11,4108.301490000014
1_29_2013-01-18,4189.901079999994
1_29_2013-01-25,3799.9445399999886
1_29_2013-02-01,4882.312700000003
1_29_2013-02-08,5862.222230000023
1_29_2013-02-15,5930.311429999995
1_29_2013-02-22,5301.196799999982
1_29_2013-03-01,4826.582630000005
1_29_2013-03-08,4345.107369999994
1_29_2013-03-15,4203.972400000002
1_29_2013-03-22,4323.228079999995
1_29_2013-03-29,4503.170969999993
1_29_2013-04-05,4204.072119999996
1_29_2013-04-12,3782.927590000014
1_29_2013-04-19,3791.229340000012
1_29_2013-04-26,3756.263540000007
1_29_2013-05-03,4017.4034000000115
1_29_2013-05-10,4356.686530000016
1_29_2013-05-17,4210.3707400000085
1_29_2013-05-24,3885.271060000004
1_29_2013-05-31,3846.575629999982
1_29_2013-06-07,3855.283530000001
1_29_2013-06-14,4076.61066999999
1_29_2013-06-21,3949.4892399999926
1_29_2013-06-28,3936.1145199999796
1_29_2013-07-05,3882.9307099999746
1_29_2013-07-12,3860.2300399999754
1_29_2013-07-19,3741.2096599999886
1_29_2013-07-26,3788.237519999981
1_30_2012-11-02,2565.007390000017
1_30_2012-11-09,2576.1255000000288
1_30_2012-11-16,2455.612950000002
1_30_2012-11-23,2972.5093400000173
1_30_2012-11-30,2563.2032100000106
1_30_2012-12-07,2498.9218400000123
1_30_2012-12-14,2516.681910000006
1_30_2012-12-21,3062.411340000009
1_30_2012-12-28,2570.848520000013
1_30_2013-01-04,2425.413530000002
1_30_2013-01-11,2494.5455400000046
1_30_2013-01-18,2544.8655200000044
1_30_2013-01-25,2679.644920000003
1_30_2013-02-01,3061.871500000003
1_30_2013-02-08,3507.757550000026
1_30_2013-02-15,3435.1035300000162
1_30_2013-02-22,3535.169430000022
1_30_2013-03-01,3183.7090500000063
1_30_2013-03-08,3037.441920000012
1_30_2013-03-15,2969.2252400000207
1_30_2013-03-22,3400.0472100000247
1_30_2013-03-29,3213.4533100000226
1_30_2013-04-05,3151.6161600000214
1_30_2013-04-12,2973.624950000018
1_30_2013-04-19,2998.312820000012
1_30_2013-04-26,2879.2731000000153
1_30_2013-05-03,3140.088310000014
1_30_2013-05-10,3084.526320000007
1_30_2013-05-17,3691.6001900000124
1_30_2013-05-24,3462.2250800000115
1_30_2013-05-31,3345.404080000018
1_30_2013-06-07,3210.3946300000075
1_30_2013-06-14,3509.832820000006
1_30_2013-06-21,3448.8930600000026
1_30_2013-06-28,3289.5984100000037
1_30_2013-07-05,3413.3162300000045
1_30_2013-07-12,3095.500310000012
1_30_2013-07-19,3102.815190000011
1_30_2013-07-26,3091.822780000018
1_31_2012-11-02,1991.472910000001
1_31_2012-11-09,2081.7469200000032
1_31_2012-11-16,1728.6804900000022
1_31_2012-11-23,1658.2101300000086
1_31_2012-11-30,2090.8511900000035
1_31_2012-12-07,2604.126649999998
1_31_2012-12-14,2470.415560000005
1_31_2012-12-21,4835.160500000029
1_31_2012-12-28,2064.6034099999924
1_31_2013-01-04,1922.363609999998
1_31_2013-01-11,1764.320959999998
1_31_2013-01-18,1782.367819999997
1_31_2013-01-25,1626.254029999995
1_31_2013-02-01,2165.1800199999884
1_31_2013-02-08,2191.9906799999844
1_31_2013-02-15,2173.7228799999903
1_31_2013-02-22,2289.0779199999884
1_31_2013-03-01,1798.9847199999922
1_31_2013-03-08,1750.0860799999946
1_31_2013-03-15,1769.527159999998
1_31_2013-03-22,1923.1232600000028
1_31_2013-03-29,1696.4681800000033
1_31_2013-04-05,1587.5137900000027
1_31_2013-04-12,1483.691550000001
1_31_2013-04-19,1439.9576400000008
1_31_2013-04-26,1445.178560000001
1_31_2013-05-03,1559.5328599999978
1_31_2013-05-10,1778.662419999993
1_31_2013-05-17,1905.169739999996
1_31_2013-05-24,1739.5568800000046
1_31_2013-05-31,1475.3814300000065
1_31_2013-06-07,1529.5413400000034
1_31_2013-06-14,2056.095600000009
1_31_2013-06-21,1678.1900100000125
1_31_2013-06-28,1649.5701800000106
1_31_2013-07-05,2307.567459999999
1_31_2013-07-12,1995.4009600000013
1_31_2013-07-19,1957.6785700000103
1_31_2013-07-26,2377.226199999997
1_32_2012-11-02,7147.204490000034
1_32_2012-11-09,6317.518610000058
1_32_2012-11-16,7160.570620000044
1_32_2012-11-23,8782.346190000064
1_32_2012-11-30,8562.670170000043
1_32_2012-12-07,8538.497310000035
1_32_2012-12-14,12971.326320000013
1_32_2012-12-21,35594.359430000215
1_32_2012-12-28,13128.196470000004
1_32_2013-01-04,7903.415280000052
1_32_2013-01-11,7061.730440000073
1_32_2013-01-18,6978.913380000013
1_32_2013-01-25,6039.8208899999645
1_32_2013-02-01,8691.64643000003
1_32_2013-02-08,10300.56616000002
1_32_2013-02-15,12654.443939999968
1_32_2013-02-22,9952.035149999983
1_32_2013-03-01,9067.735479999998
1_32_2013-03-08,7419.041980000006
1_32_2013-03-15,7025.092470000012
1_32_2013-03-22,7511.783250000042
1_32_2013-03-29,8147.214400000015
1_32_2013-04-05,7385.399710000025
1_32_2013-04-12,6099.076700000022
1_32_2013-04-19,6009.05918000002
1_32_2013-04-26,6490.533230000011
1_32_2013-05-03,6634.045650000012
1_32_2013-05-10,7424.117940000024
1_32_2013-05-17,7771.442039999993
1_32_2013-05-24,7089.441790000023
1_32_2013-05-31,6221.585590000031
1_32_2013-06-07,6490.452250000022
1_32_2013-06-14,6925.243949999976
1_32_2013-06-21,7022.91111999998
1_32_2013-06-28,6487.257939999997
1_32_2013-07-05,7416.523950000006
1_32_2013-07-12,6028.046420000014
1_32_2013-07-19,5927.390770000028
1_32_2013-07-26,5746.095410000018
1_33_2012-11-02,6388.347720000035
1_33_2012-11-09,6701.814520000059
1_33_2012-11-16,6213.332450000023
1_33_2012-11-23,10150.925070000045
1_33_2012-11-30,7247.685960000035
1_33_2012-12-07,8215.688890000041
1_33_2012-12-14,8790.785649999982
1_33_2012-12-21,13130.004559999983
1_33_2012-12-28,4965.882390000004
1_33_2013-01-04,4161.905390000015
1_33_2013-01-11,4308.795770000006
1_33_2013-01-18,3998.463300000022
1_33_2013-01-25,3952.0430100000217
1_33_2013-02-01,6106.600150000006
1_33_2013-02-08,6779.970919999951
1_33_2013-02-15,6509.88760999998
1_33_2013-02-22,6555.863099999986
1_33_2013-03-01,5576.247290000018
1_33_2013-03-08,5574.85113000002
1_33_2013-03-15,5906.684610000039
1_33_2013-03-22,6261.726690000012
1_33_2013-03-29,5684.585120000015
1_33_2013-04-05,5823.593580000019
1_33_2013-04-12,5626.2509400000345
1_33_2013-04-19,5330.661810000034
1_33_2013-04-26,5267.586950000033
1_33_2013-05-03,4283.971090000024
1_33_2013-05-10,4576.016120000004
1_33_2013-05-17,5048.800320000015
1_33_2013-05-24,4800.956030000023
1_33_2013-05-31,4536.278090000027
1_33_2013-06-07,4542.807970000007
1_33_2013-06-14,5255.407300000004
1_33_2013-06-21,4886.96300000001
1_33_2013-06-28,5069.84215
1_33_2013-07-05,5059.586730000009
1_33_2013-07-12,4752.086509999993
1_33_2013-07-19,5289.250750000004
1_33_2013-07-26,5715.1260200000215
1_34_2012-11-02,11290.621689999967
1_34_2012-11-09,10927.584590000006
1_34_2012-11-16,11197.999410000011
1_34_2012-11-23,14218.127049999926
1_34_2012-11-30,12062.32560000003
1_34_2012-12-07,12101.688640000022
1_34_2012-12-14,12501.714050000071
1_34_2012-12-21,16312.584619999943
1_34_2012-12-28,10777.904130000019
1_34_2013-01-04,10480.052129999984
1_34_2013-01-11,10596.924459999984
1_34_2013-01-18,10324.029169999978
1_34_2013-01-25,10276.908470000008
1_34_2013-02-01,12309.807439999942
1_34_2013-02-08,13051.478279999956
1_34_2013-02-15,13078.767219999967
1_34_2013-02-22,13463.342429999984
1_34_2013-03-01,11968.579539999957
1_34_2013-03-08,12155.397759999976
1_34_2013-03-15,12846.038509999922
1_34_2013-03-22,13946.361389999953
1_34_2013-03-29,13374.98087999993
1_34_2013-04-05,13438.079289999925
1_34_2013-04-12,12341.10915999995
1_34_2013-04-19,12420.999589999929
1_34_2013-04-26,12613.737509999926
1_34_2013-05-03,11830.323569999977
1_34_2013-05-10,12134.996389999971
1_34_2013-05-17,12918.49063999997
1_34_2013-05-24,12481.436779999907
1_34_2013-05-31,12697.168339999937
1_34_2013-06-07,12569.304559999962
1_34_2013-06-14,12667.696139999944
1_34_2013-06-21,12305.388679999955
1_34_2013-06-28,11976.993609999969
1_34_2013-07-05,12049.52292999995
1_34_2013-07-12,11476.610399999987
1_34_2013-07-19,11340.812399999973
1_34_2013-07-26,10875.376269999993
1_35_2012-11-02,2005.7963099999856
1_35_2012-11-09,2110.7004799999804
1_35_2012-11-16,2002.191119999985
1_35_2012-11-23,2118.349619999989
1_35_2012-11-30,2368.623629999978
1_35_2012-12-07,2166.2324599999824
1_35_2012-12-14,2063.653219999985
1_35_2012-12-21,3494.420510000025
1_35_2012-12-28,1997.9195699999846
1_35_2013-01-04,1892.2426599999947
1_35_2013-01-11,1964.1175199999934
1_35_2013-01-18,1868.634919999989
1_35_2013-01-25,1776.736189999992
1_35_2013-02-01,2178.938159999991
1_35_2013-02-08,2469.66573999999
1_35_2013-02-15,2288.408649999985
1_35_2013-02-22,2247.6987799999906
1_35_2013-03-01,2056.747879999997
1_35_2013-03-08,2080.1233599999964
1_35_2013-03-15,2161.217369999993
1_35_2013-03-22,2387.861259999993
1_35_2013-03-29,2259.8775599999926
1_35_2013-04-05,2351.9539699999873
1_35_2013-04-12,2157.933119999991
1_35_2013-04-19,2137.152499999989
1_35_2013-04-26,2201.8139199999882
1_35_2013-05-03,2585.126450000001
1_35_2013-05-10,2657.886599999996
1_35_2013-05-17,2768.7221499999896
1_35_2013-05-24,2750.4265099999907
1_35_2013-05-31,2785.113249999984
1_35_2013-06-07,2630.24541999999
1_35_2013-06-14,2566.954579999996
1_35_2013-06-21,2511.841509999993
1_35_2013-06-28,2455.5029799999934
1_35_2013-07-05,2494.9485699999946
1_35_2013-07-12,2378.303099999992
1_35_2013-07-19,2382.517979999989
1_35_2013-07-26,2227.581059999991
1_36_2012-11-02,1641.0447600000118
1_36_2012-11-09,1451.7299600000013
1_36_2012-11-16,1712.5445700000084
1_36_2012-11-23,1714.4835000000107
